contact,month,duration,pdays,previous,poutcome,emp.var.rate,cons.price.idx,euribor3m,nr.employed,economic_index
1.0,0.0,108.0,999.0,0.0,0.0,-1.8,92.893,1.266,5099.1,1066.6463
1.0,3.0,107.0,999.0,0.0,0.0,1.4,93.444,4.963,5228.1,1093.8309000000002
0.0,0.0,229.0,999.0,0.0,0.0,1.1,93.994,4.856,5191.0,1086.6538
1.0,4.0,268.0,999.0,1.0,1.0,-1.1,94.601,1.016,4963.6,1040.3253000000002
1.0,0.0,123.0,999.0,0.0,0.0,-1.8,92.893,1.266,5099.1,1066.6463
1.0,2.0,250.0,999.0,0.0,0.0,1.4,93.918,4.96,5228.1,1094.067
0.0,0.0,227.0,999.0,0.0,0.0,1.1,93.994,4.856,5191.0,1086.6538
1.0,5.0,325.0,999.0,0.0,0.0,-0.1,93.2,4.191,5195.8,1087.0173
0.0,9.0,11.0,999.0,0.0,0.0,-1.1,94.199,0.881,4963.6,1040.0838
1.0,0.0,57.0,999.0,1.0,1.0,-1.8,92.893,1.313,5099.1,1066.6604000000002
1.0,3.0,99.0,999.0,0.0,0.0,1.4,93.444,4.964,5228.1,1093.8312
0.0,1.0,21.0,999.0,0.0,0.0,-1.7,94.055,0.729,4991.6,1045.5662000000002
0.0,9.0,595.0,999.0,0.0,0.0,-3.4,92.379,0.781,5017.5,1049.9238
1.0,3.0,71.0,999.0,0.0,0.0,1.4,93.444,4.963,5228.1,1093.8309000000002
0.0,0.0,107.0,999.0,0.0,0.0,1.1,93.994,4.855,5191.0,1086.6535000000001
0.0,0.0,134.0,999.0,0.0,0.0,1.1,93.994,4.86,5191.0,1086.655
1.0,0.0,90.0,999.0,0.0,0.0,-1.8,92.893,1.313,5099.1,1066.6604000000002
1.0,2.0,201.0,999.0,0.0,0.0,1.4,93.918,4.963,5228.1,1094.0679
1.0,0.0,241.0,999.0,1.0,1.0,-1.8,92.893,1.266,5099.1,1066.6463
1.0,5.0,172.0,999.0,1.0,1.0,-0.1,93.2,4.153,5195.8,1087.0059
0.0,0.0,53.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
0.0,1.0,349.0,999.0,0.0,0.0,1.4,94.465,4.864,5228.1,1094.3117000000002
1.0,3.0,18.0,999.0,0.0,0.0,1.4,93.444,4.964,5228.1,1093.8312
1.0,0.0,111.0,999.0,0.0,0.0,-1.8,92.893,1.244,5099.1,1066.6397000000002
0.0,0.0,122.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
0.0,0.0,216.0,999.0,0.0,0.0,1.1,93.994,4.859,5191.0,1086.6547
1.0,3.0,306.0,999.0,0.0,0.0,1.4,93.444,4.968,5228.1,1093.8324000000002
0.0,0.0,80.0,999.0,0.0,0.0,1.1,93.994,4.864,5191.0,1086.6562000000001
1.0,0.0,119.0,999.0,0.0,0.0,-1.8,92.893,1.259,5099.1,1066.6442000000002
1.0,2.0,184.0,999.0,0.0,0.0,1.4,93.918,4.963,5228.1,1094.0679
1.0,2.0,147.0,999.0,0.0,0.0,1.4,93.918,4.958,5228.1,1094.0664000000002
1.0,5.0,72.0,999.0,0.0,0.0,-0.1,93.2,4.021,5195.8,1086.9663
1.0,2.0,292.0,999.0,1.0,1.0,-2.9,92.469,0.903,5076.2,1061.7454
0.0,0.0,283.0,999.0,0.0,0.0,1.1,93.994,4.859,5191.0,1086.6547
0.0,0.0,402.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
0.0,0.0,46.0,999.0,0.0,0.0,1.1,93.994,4.856,5191.0,1086.6538
0.0,0.0,328.0,999.0,0.0,0.0,1.1,93.994,4.855,5191.0,1086.6535000000001
1.0,0.0,217.0,999.0,1.0,1.0,-1.8,92.893,1.281,5099.1,1066.6508000000001
1.0,8.0,355.0,999.0,2.0,1.0,-1.8,93.075,1.405,5099.1,1066.7790000000002
1.0,0.0,72.0,999.0,1.0,1.0,-1.8,92.893,1.25,5099.1,1066.6415000000002
1.0,3.0,55.0,999.0,0.0,0.0,1.4,93.444,4.963,5228.1,1093.8309000000002
0.0,1.0,172.0,999.0,0.0,0.0,1.4,94.465,4.864,5228.1,1094.3117000000002
1.0,0.0,215.0,999.0,2.0,1.0,-1.8,92.893,1.334,5099.1,1066.6667000000002
1.0,3.0,96.0,999.0,0.0,0.0,1.4,93.444,4.963,5228.1,1093.8309000000002
0.0,8.0,155.0,999.0,0.0,0.0,-1.8,93.075,1.406,5099.1,1066.7793000000001
1.0,8.0,333.0,999.0,1.0,1.0,-1.8,93.075,1.483,5099.1,1066.8024000000003
1.0,4.0,644.5,999.0,1.0,1.0,-3.4,92.431,0.743,5017.5,1049.9384
0.0,1.0,52.0,999.0,1.0,1.0,-1.7,94.055,0.702,4991.6,1045.5581000000002
1.0,3.0,357.0,999.0,0.0,0.0,1.4,93.444,4.97,5228.1,1093.833
1.0,2.0,383.0,999.0,0.0,0.0,1.4,93.918,4.957,5228.1,1094.0661
0.0,1.0,18.0,999.0,0.0,0.0,1.4,94.465,4.865,5228.1,1094.3120000000001
1.0,0.0,362.0,999.0,1.0,1.0,-1.8,92.893,1.327,5099.1,1066.6646
1.0,2.0,116.0,999.0,0.0,0.0,1.4,93.918,4.962,5228.1,1094.0676
1.0,5.0,488.0,999.0,0.0,0.0,-0.1,93.2,4.076,5195.8,1086.9828
0.0,0.0,644.5,999.0,0.0,0.0,1.1,93.994,4.859,5191.0,1086.6547
1.0,2.0,135.0,999.0,0.0,0.0,1.4,93.918,4.962,5228.1,1094.0676
1.0,1.0,295.0,999.0,0.0,0.0,-2.9,92.963,1.266,5076.2,1062.1013
1.0,3.0,159.0,999.0,0.0,0.0,-2.9,92.201,0.883,5076.2,1061.6054
1.0,5.0,166.0,7.0,1.0,2.0,-3.4,92.649,0.715,5017.5,1050.039
1.0,3.0,121.0,999.0,0.0,0.0,1.4,93.444,4.966,5228.1,1093.8318000000002
1.0,2.0,495.0,999.0,0.0,0.0,1.4,93.918,4.963,5228.1,1094.0679
1.0,5.0,134.0,999.0,0.0,0.0,-0.1,93.2,4.191,5195.8,1087.0173
0.0,0.0,226.0,999.0,0.0,0.0,1.1,93.994,4.858,5191.0,1086.6544000000001
1.0,0.0,99.0,3.0,1.0,2.0,-1.8,92.893,1.27,5099.1,1066.6475000000003
1.0,8.0,150.0,999.0,0.0,0.0,-1.8,93.075,1.405,5099.1,1066.7790000000002
0.0,0.0,251.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
0.0,0.0,644.5,999.0,0.0,0.0,1.1,93.994,4.856,5191.0,1086.6538
0.0,0.0,30.0,999.0,0.0,0.0,1.1,93.994,4.86,5191.0,1086.655
0.0,0.0,644.5,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
0.0,5.0,96.0,999.0,0.0,0.0,-0.1,93.2,4.076,5195.8,1086.9828
1.0,2.0,100.0,999.0,0.0,0.0,1.4,93.918,4.962,5228.1,1094.0676
1.0,2.0,71.0,999.0,0.0,0.0,1.4,93.918,4.962,5228.1,1094.0676
1.0,0.0,387.0,999.0,0.0,0.0,-1.8,92.893,1.266,5099.1,1066.6463
1.0,2.0,179.0,999.0,0.0,0.0,1.4,93.918,4.962,5228.1,1094.0676
1.0,0.0,7.0,999.0,1.0,1.0,-1.8,92.893,1.266,5099.1,1066.6463
0.0,0.0,368.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
1.0,7.0,239.0,999.0,0.0,0.0,-1.8,92.843,1.811,5099.1,1066.7848000000001
1.0,5.0,545.0,999.0,0.0,0.0,-1.1,94.767,1.039,4963.6,1040.4152000000001
0.0,0.0,189.0,999.0,0.0,0.0,1.1,93.994,4.864,5191.0,1086.6562000000001
0.0,0.0,340.0,999.0,0.0,0.0,1.1,93.994,4.856,5191.0,1086.6538
1.0,2.0,78.0,999.0,0.0,0.0,1.4,93.918,4.962,5228.1,1094.0676
1.0,2.0,231.0,999.0,0.0,0.0,1.4,93.918,4.961,5228.1,1094.0673000000002
0.0,1.0,94.0,999.0,0.0,0.0,1.4,94.465,4.866,5228.1,1094.3123
0.0,1.0,197.0,999.0,0.0,0.0,1.4,94.465,4.967,5228.1,1094.3426000000002
1.0,5.0,127.0,999.0,0.0,0.0,-0.1,93.2,4.021,5195.8,1086.9663
1.0,2.0,89.0,999.0,0.0,0.0,1.4,93.918,4.962,5228.1,1094.0676
0.0,0.0,281.0,999.0,0.0,0.0,1.1,93.994,4.864,5191.0,1086.6562000000001
1.0,8.0,120.0,999.0,1.0,1.0,-1.8,93.075,1.445,5099.1,1066.7910000000002
0.0,0.0,79.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
1.0,4.0,215.0,6.0,1.0,2.0,-1.1,94.601,1.032,4963.6,1040.3301000000001
0.0,5.0,508.0,999.0,0.0,0.0,-1.1,94.767,1.044,4963.6,1040.4167000000002
1.0,0.0,524.0,999.0,1.0,1.0,-1.8,92.893,1.266,5099.1,1066.6463
1.0,2.0,72.0,999.0,0.0,0.0,1.4,93.918,4.962,5228.1,1094.0676
1.0,5.0,91.0,999.0,0.0,0.0,-0.1,93.2,4.153,5195.8,1087.0059
0.0,0.0,225.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
1.0,2.0,644.0,999.0,0.0,0.0,1.4,93.918,4.963,5228.1,1094.0679
0.0,0.0,644.5,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
1.0,0.0,150.0,999.0,0.0,0.0,-1.8,92.893,1.344,5099.1,1066.6697000000001
0.0,0.0,100.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
1.0,5.0,302.0,999.0,0.0,0.0,-0.1,93.2,4.076,5195.8,1086.9828
1.0,5.0,226.0,999.0,1.0,1.0,-0.1,93.2,4.153,5195.8,1087.0059
1.0,0.0,173.0,999.0,0.0,0.0,-1.8,92.893,1.244,5099.1,1066.6397000000002
1.0,2.0,553.0,999.0,0.0,0.0,1.4,93.918,4.96,5228.1,1094.067
1.0,0.0,178.0,999.0,0.0,0.0,-1.8,92.893,1.244,5099.1,1066.6397000000002
0.0,0.0,221.0,999.0,0.0,0.0,1.1,93.994,4.86,5191.0,1086.655
1.0,0.0,210.0,999.0,0.0,0.0,-1.8,92.893,1.313,5099.1,1066.6604000000002
0.0,1.0,81.0,999.0,0.0,0.0,1.4,94.465,4.959,5228.1,1094.3402
1.0,0.0,178.0,999.0,1.0,1.0,-1.8,92.893,1.291,5099.1,1066.6538000000003
1.0,8.0,644.5,999.0,2.0,1.0,-1.8,93.075,1.405,5099.1,1066.7790000000002
1.0,5.0,56.0,999.0,0.0,0.0,-0.1,93.2,4.12,5195.8,1086.996
0.0,0.0,577.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
1.0,2.0,65.0,999.0,0.0,0.0,1.4,93.918,4.961,5228.1,1094.0673000000002
1.0,1.0,63.0,999.0,0.0,0.0,-2.9,92.963,1.26,5076.2,1062.0995
1.0,3.0,49.0,999.0,0.0,0.0,1.4,93.444,4.964,5228.1,1093.8312
1.0,1.0,192.0,3.0,4.0,2.0,-1.7,94.055,0.715,4991.6,1045.5620000000001
1.0,0.0,128.0,999.0,1.0,1.0,-1.8,92.893,1.334,5099.1,1066.6667000000002
1.0,0.0,644.5,999.0,1.0,1.0,-1.8,92.893,1.291,5099.1,1066.6538000000003
1.0,0.0,78.0,12.0,1.0,2.0,-1.8,92.893,1.334,5099.1,1066.6667000000002
1.0,4.0,165.0,3.0,1.0,2.0,-1.1,94.601,0.977,4963.6,1040.3136000000002
1.0,2.0,151.0,999.0,0.0,0.0,1.4,93.918,4.962,5228.1,1094.0676
1.0,0.0,10.0,999.0,0.0,0.0,-1.8,92.893,1.281,5099.1,1066.6508000000001
1.0,5.0,240.0,999.0,1.0,1.0,-0.1,93.2,4.153,5195.8,1087.0059
0.0,1.0,138.0,999.0,0.0,0.0,1.4,94.465,4.866,5228.1,1094.3123
0.0,1.0,96.0,999.0,0.0,0.0,1.4,94.465,4.961,5228.1,1094.3408000000002
1.0,2.0,317.0,999.0,0.0,0.0,1.4,93.918,4.957,5228.1,1094.0661
1.0,2.0,201.0,999.0,0.0,0.0,1.4,93.918,4.968,5228.1,1094.0694
1.0,0.0,399.0,999.0,0.0,0.0,-1.8,92.893,1.354,5099.1,1066.6727
1.0,2.0,119.0,999.0,0.0,0.0,1.4,93.918,4.96,5228.1,1094.067
1.0,2.0,432.0,999.0,0.0,0.0,1.4,93.918,4.962,5228.1,1094.0676
1.0,4.0,156.0,999.0,0.0,0.0,-3.4,92.431,0.739,5017.5,1049.9372
1.0,0.0,131.0,999.0,0.0,0.0,-1.8,92.893,1.281,5099.1,1066.6508000000001
1.0,7.0,117.0,999.0,0.0,0.0,-1.8,92.843,1.538,5099.1,1066.7029000000002
0.0,0.0,129.0,999.0,0.0,0.0,1.1,93.994,4.856,5191.0,1086.6538
1.0,2.0,152.0,999.0,0.0,0.0,1.4,93.918,4.963,5228.1,1094.0679
0.0,0.0,194.0,999.0,0.0,0.0,1.1,93.994,4.859,5191.0,1086.6547
1.0,0.0,123.0,999.0,0.0,0.0,-1.8,92.893,1.25,5099.1,1066.6415000000002
1.0,8.0,93.0,999.0,0.0,0.0,-1.8,93.075,1.405,5099.1,1066.7790000000002
0.0,1.0,385.0,999.0,0.0,0.0,1.4,94.465,4.958,5228.1,1094.3399000000002
0.0,0.0,16.0,999.0,0.0,0.0,-1.8,92.893,1.25,5099.1,1066.6415000000002
1.0,4.0,61.0,999.0,0.0,0.0,-3.4,92.431,0.742,5017.5,1049.9381
1.0,0.0,121.0,999.0,0.0,0.0,-1.8,92.893,1.27,5099.1,1066.6475000000003
1.0,2.0,82.0,999.0,0.0,0.0,1.4,93.918,4.961,5228.1,1094.0673000000002
0.0,1.0,174.0,999.0,0.0,0.0,1.4,94.465,4.865,5228.1,1094.3120000000001
1.0,2.0,125.0,999.0,0.0,0.0,-2.9,92.469,0.944,5076.2,1061.7577
1.0,0.0,111.0,999.0,1.0,1.0,-1.8,92.893,1.266,5099.1,1066.6463
1.0,3.0,618.0,999.0,0.0,0.0,1.4,93.444,4.964,5228.1,1093.8312
0.0,1.0,13.0,999.0,0.0,0.0,1.4,94.465,4.959,5228.1,1094.3402
0.0,0.0,240.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
0.0,0.0,289.0,999.0,0.0,0.0,-1.8,92.893,1.266,5099.1,1066.6463
0.0,0.0,113.0,999.0,0.0,0.0,1.1,93.994,4.864,5191.0,1086.6562000000001
1.0,5.0,313.0,999.0,0.0,0.0,-0.1,93.2,4.12,5195.8,1086.996
1.0,3.0,116.0,999.0,0.0,0.0,1.4,93.444,4.966,5228.1,1093.8318000000002
1.0,0.0,20.0,999.0,0.0,0.0,-1.8,92.893,1.244,5099.1,1066.6397000000002
1.0,8.0,83.0,999.0,0.0,0.0,-1.8,93.075,1.405,5099.1,1066.7790000000002
1.0,3.0,124.0,999.0,0.0,0.0,1.4,93.444,4.964,5228.1,1093.8312
1.0,5.0,266.0,999.0,0.0,0.0,-0.1,93.2,4.021,5195.8,1086.9663
1.0,2.0,24.0,999.0,0.0,0.0,1.4,93.918,4.962,5228.1,1094.0676
0.0,1.0,164.0,999.0,0.0,0.0,1.4,94.465,4.865,5228.1,1094.3120000000001
0.0,0.0,253.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
1.0,0.0,194.0,999.0,1.0,1.0,-1.8,92.893,1.299,5099.1,1066.6562000000001
0.0,1.0,165.0,999.0,0.0,0.0,1.4,94.465,4.958,5228.1,1094.3399000000002
1.0,0.0,95.0,999.0,0.0,0.0,-1.8,92.893,1.313,5099.1,1066.6604000000002
0.0,0.0,208.0,999.0,0.0,0.0,1.1,93.994,4.855,5191.0,1086.6535000000001
0.0,1.0,154.0,999.0,0.0,0.0,1.4,94.465,4.865,5228.1,1094.3120000000001
1.0,1.0,207.0,999.0,0.0,0.0,-2.9,92.963,1.268,5076.2,1062.1019000000001
0.0,1.0,23.0,999.0,0.0,0.0,1.4,94.465,4.866,5228.1,1094.3123
1.0,3.0,157.0,999.0,0.0,0.0,1.4,93.444,4.964,5228.1,1093.8312
1.0,2.0,167.0,999.0,0.0,0.0,1.4,93.918,4.96,5228.1,1094.067
0.0,7.0,163.0,999.0,0.0,0.0,-1.8,92.843,1.52,5099.1,1066.6975000000002
1.0,2.0,289.0,999.0,0.0,0.0,1.4,93.918,4.961,5228.1,1094.0673000000002
1.0,2.0,22.0,999.0,0.0,0.0,1.4,93.918,4.961,5228.1,1094.0673000000002
1.0,4.0,131.0,8.0,1.0,2.0,-3.4,92.431,0.739,5017.5,1049.9372
1.0,5.0,61.0,999.0,0.0,0.0,-0.1,93.2,4.153,5195.8,1087.0059
0.0,1.0,435.0,999.0,0.0,0.0,1.4,94.465,4.864,5228.1,1094.3117000000002
0.0,5.0,644.5,999.0,0.0,0.0,-0.1,93.2,4.12,5195.8,1086.996
1.0,7.0,394.0,999.0,0.0,0.0,-1.8,93.369,0.643,5008.7,1048.6174
0.0,0.0,155.0,999.0,0.0,0.0,1.1,93.994,4.86,5191.0,1086.655
1.0,5.0,290.0,999.0,0.0,0.0,-0.1,93.2,4.076,5195.8,1086.9828
0.0,0.0,644.5,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
0.0,1.0,188.0,999.0,0.0,0.0,1.4,94.465,4.961,5228.1,1094.3408000000002
1.0,8.0,203.0,999.0,0.0,0.0,-1.8,93.075,1.498,5099.1,1066.8069000000003
1.0,3.0,211.0,999.0,0.0,0.0,1.4,93.444,4.964,5228.1,1093.8312
0.0,2.0,644.5,999.0,0.0,0.0,1.4,93.918,4.955,5228.1,1094.0655000000002
1.0,0.0,223.0,999.0,1.0,1.0,-1.8,92.893,1.281,5099.1,1066.6508000000001
0.0,0.0,117.0,999.0,0.0,0.0,1.1,93.994,4.858,5191.0,1086.6544000000001
1.0,0.0,7.0,999.0,0.0,0.0,-1.8,92.893,1.244,5099.1,1066.6397000000002
0.0,2.0,243.0,999.0,0.0,0.0,1.4,93.918,4.962,5228.1,1094.0676
0.0,0.0,254.0,999.0,0.0,0.0,1.1,93.994,4.856,5191.0,1086.6538
1.0,4.0,138.0,999.0,1.0,1.0,-3.4,92.431,0.74,5017.5,1049.9375
1.0,5.0,585.0,999.0,1.0,1.0,-0.1,93.2,4.021,5195.8,1086.9663
1.0,0.0,24.0,999.0,0.0,0.0,-1.8,92.893,1.244,5099.1,1066.6397000000002
1.0,5.0,206.0,999.0,1.0,1.0,-0.1,93.2,4.076,5195.8,1086.9828
1.0,2.0,307.0,999.0,0.0,0.0,1.4,93.918,4.962,5228.1,1094.0676
0.0,1.0,65.0,999.0,0.0,0.0,1.4,94.465,4.962,5228.1,1094.3411
0.0,0.0,128.0,999.0,0.0,0.0,1.1,93.994,4.86,5191.0,1086.655
1.0,3.0,72.0,999.0,0.0,0.0,1.4,93.444,4.966,5228.1,1093.8318000000002
1.0,2.0,84.0,999.0,0.0,0.0,1.4,93.918,4.957,5228.1,1094.0661
1.0,2.0,88.0,999.0,0.0,0.0,1.4,93.918,4.961,5228.1,1094.0673000000002
1.0,3.0,184.0,999.0,0.0,0.0,-2.9,92.201,0.851,5076.2,1061.5958
0.0,1.0,10.0,999.0,0.0,0.0,1.4,94.465,4.959,5228.1,1094.3402
0.0,5.0,209.0,999.0,0.0,0.0,-0.1,93.2,4.7,5195.8,1087.17
1.0,3.0,103.0,999.0,0.0,0.0,1.4,93.444,4.965,5228.1,1093.8315000000002
0.0,1.0,82.0,999.0,0.0,0.0,1.4,94.465,4.967,5228.1,1094.3426000000002
1.0,2.0,122.0,999.0,0.0,0.0,1.4,93.918,4.958,5228.1,1094.0664000000002
0.0,0.0,244.0,999.0,0.0,0.0,1.1,93.994,4.86,5191.0,1086.655
1.0,0.0,167.0,999.0,0.0,0.0,-1.8,92.893,1.25,5099.1,1066.6415000000002
0.0,0.0,93.0,999.0,0.0,0.0,1.1,93.994,4.855,5191.0,1086.6535000000001
1.0,4.0,233.0,999.0,2.0,1.0,-3.4,92.431,0.739,5017.5,1049.9372
1.0,3.0,21.0,999.0,0.0,0.0,1.4,93.444,4.963,5228.1,1093.8309000000002
1.0,0.0,306.0,999.0,0.0,0.0,-1.8,92.893,1.344,5099.1,1066.6697000000001
1.0,2.0,246.0,999.0,0.0,0.0,1.4,93.918,4.961,5228.1,1094.0673000000002
1.0,8.0,207.0,999.0,0.0,0.0,-1.8,93.075,1.405,5099.1,1066.7790000000002
1.0,0.0,23.0,999.0,1.0,1.0,-1.8,92.893,1.266,5099.1,1066.6463
1.0,2.0,158.0,999.0,0.0,0.0,1.4,93.918,4.958,5228.1,1094.0664000000002
0.0,0.0,135.0,999.0,0.0,0.0,1.1,93.994,4.855,5191.0,1086.6535000000001
0.0,1.0,92.0,999.0,0.0,0.0,1.4,94.465,4.865,5228.1,1094.3120000000001
0.0,0.0,130.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
1.0,2.0,644.5,999.0,0.0,0.0,1.4,93.918,4.957,5228.1,1094.0661
1.0,8.0,169.0,999.0,0.0,0.0,-1.8,93.075,1.405,5099.1,1066.7790000000002
0.0,0.0,334.0,999.0,0.0,0.0,1.1,93.994,4.86,5191.0,1086.655
0.0,1.0,178.0,999.0,0.0,0.0,1.4,94.465,4.967,5228.1,1094.3426000000002
1.0,8.0,377.0,999.0,0.0,0.0,-1.8,93.075,1.405,5099.1,1066.7790000000002
1.0,8.0,644.5,999.0,1.0,1.0,-1.8,93.075,1.498,5099.1,1066.8069000000003
0.0,0.0,400.0,999.0,0.0,0.0,1.1,93.994,4.858,5191.0,1086.6544000000001
1.0,0.0,79.0,999.0,1.0,1.0,-1.8,92.893,1.354,5099.1,1066.6727
0.0,0.0,32.0,999.0,0.0,0.0,1.1,93.994,4.859,5191.0,1086.6547
1.0,4.0,383.0,999.0,2.0,1.0,-1.1,94.601,0.977,4963.6,1040.3136000000002
1.0,5.0,357.0,3.0,2.0,2.0,-1.1,94.767,1.05,4963.6,1040.4185000000002
0.0,1.0,479.0,999.0,0.0,0.0,1.4,94.465,4.864,5228.1,1094.3117000000002
1.0,2.0,105.0,999.0,0.0,0.0,1.4,93.918,4.962,5228.1,1094.0676
1.0,8.0,53.0,999.0,1.0,1.0,-1.8,93.075,1.405,5099.1,1066.7790000000002
0.0,2.0,13.0,999.0,0.0,0.0,1.4,93.918,4.962,5228.1,1094.0676
1.0,2.0,91.0,999.0,0.0,0.0,1.4,93.918,4.962,5228.1,1094.0676
0.0,0.0,361.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
1.0,0.0,78.0,999.0,1.0,1.0,-1.8,92.893,1.334,5099.1,1066.6667000000002
1.0,3.0,212.0,999.0,0.0,0.0,1.4,93.444,4.964,5228.1,1093.8312
1.0,0.0,644.5,999.0,0.0,0.0,-1.8,92.893,1.25,5099.1,1066.6415000000002
0.0,1.0,507.0,999.0,0.0,0.0,1.4,94.465,4.962,5228.1,1094.3411
1.0,5.0,158.0,999.0,1.0,1.0,-0.1,93.2,4.191,5195.8,1087.0173
0.0,0.0,57.0,999.0,0.0,0.0,1.1,93.994,4.859,5191.0,1086.6547
1.0,0.0,66.0,999.0,0.0,0.0,-1.8,92.893,1.291,5099.1,1066.6538000000003
1.0,8.0,102.0,10.0,1.0,2.0,-1.8,93.749,0.645,5008.7,1048.808
1.0,2.0,313.0,999.0,0.0,0.0,1.4,93.918,4.957,5228.1,1094.0661
0.0,2.0,17.0,999.0,0.0,0.0,1.4,93.918,4.962,5228.1,1094.0676
0.0,0.0,21.0,999.0,0.0,0.0,-1.8,92.893,1.299,5099.1,1066.6562000000001
1.0,0.0,45.0,999.0,0.0,0.0,-1.8,92.893,1.334,5099.1,1066.6667000000002
0.0,0.0,18.0,999.0,0.0,0.0,1.1,93.994,4.855,5191.0,1086.6535000000001
1.0,0.0,318.0,999.0,0.0,0.0,-1.8,92.893,1.266,5099.1,1066.6463
0.0,1.0,102.0,999.0,0.0,0.0,1.4,94.465,4.864,5228.1,1094.3117000000002
1.0,1.0,318.0,4.0,3.0,2.0,-2.9,92.963,1.262,5076.2,1062.1001
1.0,8.0,237.0,999.0,0.0,0.0,-1.8,93.075,1.405,5099.1,1066.7790000000002
0.0,2.0,317.0,999.0,0.0,0.0,1.4,93.918,4.963,5228.1,1094.0679
0.0,0.0,230.0,999.0,0.0,0.0,1.1,93.994,4.859,5191.0,1086.6547
1.0,4.0,467.0,6.0,1.0,2.0,-3.4,92.431,0.735,5017.5,1049.936
1.0,0.0,455.0,999.0,0.0,0.0,-1.8,92.893,1.291,5099.1,1066.6538000000003
1.0,8.0,401.0,999.0,0.0,0.0,-1.8,93.075,1.365,5099.1,1066.7670000000003
0.0,1.0,447.0,999.0,0.0,0.0,1.4,94.465,4.961,5228.1,1094.3408000000002
1.0,5.0,180.0,999.0,1.0,1.0,-0.1,93.2,4.076,5195.8,1086.9828
1.0,3.0,205.0,999.0,0.0,0.0,1.4,93.444,4.964,5228.1,1093.8312
0.0,0.0,87.0,999.0,0.0,0.0,1.1,93.994,4.864,5191.0,1086.6562000000001
1.0,2.0,122.0,999.0,0.0,0.0,1.4,93.918,4.963,5228.1,1094.0679
1.0,5.0,77.0,999.0,0.0,0.0,-0.1,93.2,4.12,5195.8,1086.996
0.0,0.0,327.0,999.0,0.0,0.0,1.1,93.994,4.864,5191.0,1086.6562000000001
1.0,8.0,236.0,999.0,0.0,0.0,-1.8,93.749,0.64,5008.7,1048.8065
1.0,7.0,53.0,999.0,0.0,0.0,-1.8,92.843,1.757,5099.1,1066.7686
1.0,2.0,100.0,999.0,0.0,0.0,1.4,93.918,4.963,5228.1,1094.0679
1.0,0.0,324.0,999.0,1.0,1.0,-1.8,92.893,1.327,5099.1,1066.6646
1.0,0.0,200.0,999.0,0.0,0.0,-1.8,92.893,1.344,5099.1,1066.6697000000001
1.0,5.0,59.0,999.0,0.0,0.0,-0.1,93.2,4.076,5195.8,1086.9828
1.0,2.0,362.0,999.0,0.0,0.0,1.4,93.918,4.962,5228.1,1094.0676
0.0,0.0,644.5,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
1.0,5.0,155.0,999.0,0.0,0.0,-0.1,93.2,4.153,5195.8,1087.0059
0.0,0.0,212.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
0.0,0.0,521.0,999.0,0.0,0.0,1.1,93.994,4.856,5191.0,1086.6538
1.0,0.0,333.0,999.0,0.0,0.0,-1.8,92.893,1.266,5099.1,1066.6463
0.0,0.0,585.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
1.0,0.0,34.0,999.0,0.0,0.0,-1.8,92.893,1.25,5099.1,1066.6415000000002
1.0,0.0,112.0,999.0,0.0,0.0,-1.8,92.893,1.264,5099.1,1066.6457000000003
1.0,2.0,246.0,999.0,0.0,0.0,1.4,93.918,4.962,5228.1,1094.0676
0.0,0.0,202.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
0.0,2.0,644.5,999.0,0.0,0.0,1.4,93.918,4.968,5228.1,1094.0694
1.0,2.0,174.0,999.0,0.0,0.0,1.4,93.918,4.962,5228.1,1094.0676
1.0,2.0,239.0,999.0,0.0,0.0,1.4,93.918,4.957,5228.1,1094.0661
0.0,0.0,58.0,999.0,0.0,0.0,1.1,93.994,4.86,5191.0,1086.655
0.0,1.0,177.0,999.0,0.0,0.0,-2.9,92.963,1.224,5076.2,1062.0887
0.0,0.0,190.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
